external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,subject_active_base_count,subject_required_reuse_ceiling,exact_donor_index,donor_volume,donor_h5_file
BraTS20_Validation_092,92,31,flair,6800,3292,1,98,1,212,4,volume_4_slice_108.h5
BraTS20_Validation_092,92,28,flair,5972,3169,1,98,1,17098,353,volume_353_slice_67.h5
BraTS20_Validation_092,92,30,flair,6357,3140,1,98,1,17052,352,volume_352_slice_109.h5
BraTS20_Validation_092,92,29,flair,6109,3137,1,98,1,6231,137,volume_137_slice_99.h5
BraTS20_Validation_092,92,27,flair,5796,3133,1,98,1,17831,368,volume_368_slice_107.h5
BraTS20_Validation_092,92,26,flair,5600,3055,1,98,1,17368,358,volume_358_slice_91.h5
BraTS20_Validation_092,92,25,flair,5491,3005,1,98,1,4617,100,volume_100_slice_105.h5
BraTS20_Validation_092,92,24,flair,5336,2929,1,98,1,17057,352,volume_352_slice_114.h5
BraTS20_Validation_092,92,23,flair,5192,2823,1,98,1,597,13,volume_13_slice_99.h5
BraTS20_Validation_093,93,66,flair,18483,17904,1,68,2,10837,227,volume_227_slice_66.h5
BraTS20_Validation_093,93,68,flair,18594,17904,1,68,2,12429,256,volume_256_slice_76.h5
BraTS20_Validation_093,93,67,flair,18501,17897,1,68,2,10813,227,volume_227_slice_42.h5
BraTS20_Validation_093,93,65,flair,18364,17880,1,68,2,9396,197,volume_197_slice_97.h5
BraTS20_Validation_093,93,64,flair,18233,17874,1,68,2,10505,219,volume_219_slice_81.h5
BraTS20_Validation_093,93,63,flair,18120,17821,1,68,2,11520,240,volume_240_slice_59.h5
BraTS20_Validation_093,93,62,flair,17925,17714,1,68,2,12141,251,volume_251_slice_111.h5
BraTS20_Validation_093,93,61,flair,17714,17568,1,68,2,10661,222,volume_222_slice_107.h5
BraTS20_Validation_093,93,60,flair,17433,17347,1,68,2,16267,334,volume_334_slice_76.h5
BraTS20_Validation_093,93,59,flair,17187,17198,1,68,2,17882,369,volume_369_slice_89.h5
BraTS20_Validation_093,93,55,flair,16607,17134,1,68,2,10987,231,volume_231_slice_96.h5
BraTS20_Validation_093,93,58,flair,17085,17109,1,68,2,4149,86,volume_86_slice_61.h5
BraTS20_Validation_093,93,54,flair,16456,17104,1,68,2,10848,227,volume_227_slice_77.h5
BraTS20_Validation_093,93,56,flair,16760,17063,1,68,2,10853,229,volume_229_slice_87.h5
BraTS20_Validation_093,93,57,flair,16705,16957,1,68,2,12989,271,volume_271_slice_78.h5
BraTS20_Validation_093,93,53,flair,16002,16437,1,68,2,11033,232,volume_232_slice_64.h5
BraTS20_Validation_093,93,52,flair,15799,16172,1,68,2,11336,237,volume_237_slice_65.h5
BraTS20_Validation_093,93,51,flair,15449,15417,1,68,2,9986,209,volume_209_slice_66.h5
BraTS20_Validation_093,93,50,flair,14830,14150,1,68,2,9054,190,volume_190_slice_73.h5
BraTS20_Validation_093,93,49,flair,14611,13895,1,68,2,10671,222,volume_222_slice_117.h5
BraTS20_Validation_093,93,48,flair,14514,13792,1,68,2,12967,271,volume_271_slice_56.h5
BraTS20_Validation_093,93,46,flair,14326,13757,1,68,2,10960,231,volume_231_slice_69.h5
BraTS20_Validation_093,93,47,flair,14395,13748,1,68,2,11512,240,volume_240_slice_51.h5
BraTS20_Validation_093,93,45,flair,14254,13737,1,68,2,10718,224,volume_224_slice_79.h5
BraTS20_Validation_093,93,44,flair,13968,13651,1,68,2,14328,296,volume_296_slice_70.h5
BraTS20_Validation_093,93,43,flair,13854,13600,1,68,2,17732,367,volume_367_slice_49.h5
BraTS20_Validation_093,93,42,flair,13783,13577,1,68,2,12935,270,volume_270_slice_84.h5
BraTS20_Validation_093,93,41,flair,13644,13575,1,68,2,11029,232,volume_232_slice_60.h5
BraTS20_Validation_093,93,40,flair,13538,13541,1,68,2,9797,206,volume_206_slice_59.h5
BraTS20_Validation_093,93,39,flair,13374,13482,1,68,2,9268,195,volume_195_slice_40.h5
BraTS20_Validation_093,93,38,flair,13162,13409,1,68,2,16266,334,volume_334_slice_75.h5
BraTS20_Validation_093,93,37,flair,10906,7920,1,68,2,14095,292,volume_292_slice_42.h5
BraTS20_Validation_093,93,36,flair,9461,6769,1,68,2,10285,214,volume_214_slice_95.h5
BraTS20_Validation_093,93,35,flair,9126,6420,1,68,2,7330,159,volume_159_slice_90.h5
BraTS20_Validation_093,93,34,flair,8763,5972,1,68,2,11079,233,volume_233_slice_88.h5
BraTS20_Validation_093,93,33,flair,8290,5356,1,68,2,16191,333,volume_333_slice_88.h5
BraTS20_Validation_093,93,32,flair,7866,4841,1,68,2,17036,352,volume_352_slice_93.h5
BraTS20_Validation_093,93,30,flair,7184,4256,1,68,2,10391,217,volume_217_slice_48.h5
BraTS20_Validation_093,93,29,flair,7015,4176,1,68,2,10392,217,volume_217_slice_49.h5
BraTS20_Validation_093,93,28,flair,6864,4100,1,68,2,17260,356,volume_356_slice_80.h5
BraTS20_Validation_093,93,27,flair,6746,4077,1,68,2,15246,314,volume_314_slice_82.h5
BraTS20_Validation_093,93,25,flair,6446,4024,1,68,2,17042,352,volume_352_slice_99.h5
BraTS20_Validation_093,93,26,flair,6547,4016,1,68,2,11078,233,volume_233_slice_87.h5
BraTS20_Validation_093,93,24,flair,6352,3969,1,68,2,4180,87,volume_87_slice_83.h5
BraTS20_Validation_093,93,23,flair,6249,3918,1,68,2,4068,84,volume_84_slice_66.h5
BraTS20_Validation_093,93,22,flair,6145,3888,1,68,2,17790,368,volume_368_slice_66.h5
BraTS20_Validation_093,93,21,flair,6047,3804,1,68,2,7137,155,volume_155_slice_89.h5
BraTS20_Validation_093,93,20,flair,5938,3689,1,68,2,4556,99,volume_99_slice_55.h5
BraTS20_Validation_093,93,19,flair,5851,3609,1,68,2,15262,314,volume_314_slice_98.h5
BraTS20_Validation_093,93,18,flair,5735,3491,1,68,2,17493,361,volume_361_slice_83.h5
BraTS20_Validation_093,93,17,flair,5243,2783,1,68,2,247,5,volume_5_slice_112.h5
BraTS20_Validation_093,93,16,flair,4908,2408,1,68,2,17509,361,volume_361_slice_99.h5
BraTS20_Validation_093,93,15,flair,4822,2355,1,68,2,1953,39,volume_39_slice_86.h5
BraTS20_Validation_093,93,14,flair,4723,2265,1,68,2,17829,368,volume_368_slice_105.h5
BraTS20_Validation_093,93,13,flair,4630,2181,1,68,2,1106,23,volume_23_slice_117.h5
BraTS20_Validation_093,93,12,flair,4511,2076,1,68,2,3260,67,volume_67_slice_118.h5
BraTS20_Validation_093,93,11,flair,4379,1988,1,68,2,13593,283,volume_283_slice_107.h5
BraTS20_Validation_093,93,10,flair,4237,1877,1,68,2,1363,28,volume_28_slice_41.h5
BraTS20_Validation_093,93,9,flair,4033,1729,1,68,2,4037,83,volume_83_slice_87.h5
BraTS20_Validation_093,93,8,flair,3849,1595,1,68,2,16219,333,volume_333_slice_116.h5
BraTS20_Validation_093,93,7,flair,3667,1438,1,68,2,356,7,volume_7_slice_75.h5
BraTS20_Validation_093,93,6,flair,3485,1200,1,68,2,3580,72,volume_72_slice_107.h5
BraTS20_Validation_093,93,5,flair,3255,984,1,68,2,1382,28,volume_28_slice_60.h5
BraTS20_Validation_093,93,4,flair,3072,848,1,68,2,3294,68,volume_68_slice_78.h5
BraTS20_Validation_093,93,3,flair,2833,566,1,68,2,3576,72,volume_72_slice_103.h5
BraTS20_Validation_093,93,1,flair,2162,145,1,68,2,5807,129,volume_129_slice_96.h5
BraTS20_Validation_093,93,66,flair,18483,17904,2,68,2,11574,241,volume_241_slice_78.h5
BraTS20_Validation_093,93,68,flair,18594,17904,2,68,2,11027,232,volume_232_slice_58.h5
BraTS20_Validation_093,93,67,flair,18501,17897,2,68,2,10435,218,volume_218_slice_59.h5
BraTS20_Validation_093,93,65,flair,18364,17880,2,68,2,11848,245,volume_245_slice_66.h5
BraTS20_Validation_093,93,64,flair,18233,17874,2,68,2,10014,210,volume_210_slice_75.h5
BraTS20_Validation_093,93,63,flair,18120,17821,2,68,2,10685,224,volume_224_slice_46.h5
BraTS20_Validation_093,93,62,flair,17925,17714,2,68,2,11100,234,volume_234_slice_45.h5
BraTS20_Validation_093,93,61,flair,17714,17568,2,68,2,9784,204,volume_204_slice_64.h5
BraTS20_Validation_093,93,60,flair,17433,17347,2,68,2,10492,219,volume_219_slice_68.h5
BraTS20_Validation_093,93,59,flair,17187,17198,2,68,2,15772,324,volume_324_slice_82.h5
BraTS20_Validation_093,93,55,flair,16607,17134,2,68,2,4127,86,volume_86_slice_39.h5
BraTS20_Validation_093,93,58,flair,17085,17109,2,68,2,11534,240,volume_240_slice_73.h5
BraTS20_Validation_094,94,55,flair,14636,17319,1,56,2,7305,158,volume_158_slice_53.h5
BraTS20_Validation_094,94,54,flair,14430,17210,1,56,2,12819,265,volume_265_slice_97.h5
BraTS20_Validation_094,94,53,flair,14290,17117,1,56,2,10484,219,volume_219_slice_60.h5
BraTS20_Validation_094,94,52,flair,14102,16960,1,56,2,11652,242,volume_242_slice_52.h5
BraTS20_Validation_094,94,50,flair,13715,16542,1,56,2,10977,231,volume_231_slice_86.h5
BraTS20_Validation_094,94,49,flair,13416,16100,1,56,2,15337,316,volume_316_slice_91.h5
BraTS20_Validation_094,94,48,flair,12817,14705,1,56,2,9730,203,volume_203_slice_57.h5
BraTS20_Validation_094,94,47,flair,12296,13981,1,56,2,7295,158,volume_158_slice_43.h5
BraTS20_Validation_094,94,46,flair,11925,13622,1,56,2,10243,214,volume_214_slice_53.h5
BraTS20_Validation_094,94,45,flair,11698,13448,1,56,2,12869,266,volume_266_slice_119.h5
BraTS20_Validation_094,94,44,flair,11585,13368,1,56,2,12686,262,volume_262_slice_69.h5
BraTS20_Validation_094,94,43,flair,11413,13260,1,56,2,10463,218,volume_218_slice_87.h5
BraTS20_Validation_094,94,42,flair,11256,13099,1,56,2,12361,255,volume_255_slice_68.h5
BraTS20_Validation_094,94,41,flair,11123,12904,1,56,2,10743,225,volume_225_slice_68.h5
BraTS20_Validation_094,94,40,flair,10931,12556,1,56,2,11894,246,volume_246_slice_58.h5
BraTS20_Validation_094,94,39,flair,10681,12001,1,56,2,11551,240,volume_240_slice_90.h5
BraTS20_Validation_094,94,38,flair,10299,10887,1,56,2,9285,195,volume_195_slice_57.h5
BraTS20_Validation_094,94,37,flair,9837,9091,1,56,2,10697,224,volume_224_slice_58.h5
BraTS20_Validation_094,94,36,flair,9451,7655,1,56,2,15081,311,volume_311_slice_112.h5
BraTS20_Validation_094,94,35,flair,9144,6479,1,56,2,13101,273,volume_273_slice_58.h5
BraTS20_Validation_094,94,34,flair,8771,5514,1,56,2,12868,266,volume_266_slice_118.h5
BraTS20_Validation_094,94,33,flair,8380,4742,1,56,2,11816,245,volume_245_slice_34.h5
BraTS20_Validation_094,94,32,flair,7935,4033,1,56,2,14005,291,volume_291_slice_37.h5
BraTS20_Validation_094,94,31,flair,7524,3571,1,56,2,2170,43,volume_43_slice_42.h5
BraTS20_Validation_094,94,30,flair,7184,3330,1,56,2,14733,304,volume_304_slice_69.h5
BraTS20_Validation_094,94,29,flair,6841,3064,1,56,2,12953,270,volume_270_slice_102.h5
BraTS20_Validation_094,94,28,flair,6496,2860,1,56,2,3251,67,volume_67_slice_109.h5
BraTS20_Validation_094,94,27,flair,6221,2736,1,56,2,2966,61,volume_61_slice_67.h5
BraTS20_Validation_094,94,26,flair,6026,2722,1,56,2,1170,24,volume_24_slice_100.h5
BraTS20_Validation_094,94,24,flair,5686,2718,1,56,2,17516,361,volume_361_slice_106.h5
BraTS20_Validation_094,94,25,flair,5876,2709,1,56,2,6036,134,volume_134_slice_104.h5
BraTS20_Validation_094,94,23,flair,5478,2693,1,56,2,3194,66,volume_66_slice_122.h5
BraTS20_Validation_094,94,22,flair,5243,2664,1,56,2,17778,367,volume_367_slice_95.h5
BraTS20_Validation_094,94,21,flair,5091,2638,1,56,2,246,5,volume_5_slice_111.h5
BraTS20_Validation_094,94,20,flair,4931,2565,1,56,2,8494,179,volume_179_slice_86.h5
BraTS20_Validation_094,94,19,flair,4819,2492,1,56,2,3634,74,volume_74_slice_63.h5
BraTS20_Validation_094,94,18,flair,4689,2370,1,56,2,3572,72,volume_72_slice_99.h5
BraTS20_Validation_094,94,17,flair,4577,2271,1,56,2,17381,358,volume_358_slice_104.h5
BraTS20_Validation_094,94,16,flair,4483,2173,1,56,2,3799,76,volume_76_slice_104.h5
BraTS20_Validation_094,94,15,flair,4335,2020,1,56,2,3216,67,volume_67_slice_74.h5
BraTS20_Validation_094,94,14,flair,4229,1944,1,56,2,3633,74,volume_74_slice_62.h5
BraTS20_Validation_094,94,13,flair,4107,1817,1,56,2,1071,23,volume_23_slice_82.h5
BraTS20_Validation_094,94,12,flair,3979,1699,1,56,2,14398,297,volume_297_slice_108.h5
BraTS20_Validation_094,94,11,flair,3872,1636,1,56,2,3577,72,volume_72_slice_104.h5
BraTS20_Validation_094,94,10,flair,3728,1511,1,56,2,2724,56,volume_56_slice_99.h5
BraTS20_Validation_094,94,9,flair,3536,1339,1,56,2,2153,42,volume_42_slice_112.h5
BraTS20_Validation_094,94,8,flair,3349,1126,1,56,2,884,18,volume_18_slice_76.h5
BraTS20_Validation_094,94,7,flair,3116,881,1,56,2,3804,76,volume_76_slice_109.h5
BraTS20_Validation_094,94,6,flair,2846,680,1,56,2,3287,68,volume_68_slice_71.h5
BraTS20_Validation_094,94,5,flair,2571,450,1,56,2,3588,72,volume_72_slice_115.h5
BraTS20_Validation_094,94,4,flair,2300,311,1,56,2,7170,155,volume_155_slice_122.h5
BraTS20_Validation_094,94,3,flair,1960,166,1,56,2,4685,102,volume_102_slice_105.h5
BraTS20_Validation_094,94,2,flair,1563,55,1,56,2,17535,361,volume_361_slice_125.h5
BraTS20_Validation_094,94,136,flair,1378,13,1,56,2,1608,32,volume_32_slice_135.h5
BraTS20_Validation_094,94,55,flair,14636,17319,2,56,2,12071,249,volume_249_slice_48.h5
BraTS20_Validation_094,94,54,flair,14430,17210,2,56,2,11644,242,volume_242_slice_44.h5
BraTS20_Validation_094,94,53,flair,14290,17117,2,56,2,11028,232,volume_232_slice_59.h5
BraTS20_Validation_094,94,52,flair,14102,16960,2,56,2,9968,209,volume_209_slice_48.h5
BraTS20_Validation_094,94,51,flair,13930,16772,2,56,2,11830,245,volume_245_slice_48.h5
BraTS20_Validation_094,94,50,flair,13715,16542,2,56,2,7285,158,volume_158_slice_33.h5
BraTS20_Validation_094,94,49,flair,13416,16100,2,56,2,12374,255,volume_255_slice_81.h5
BraTS20_Validation_094,94,48,flair,12817,14705,2,56,2,11412,238,volume_238_slice_73.h5
BraTS20_Validation_094,94,47,flair,12296,13981,2,56,2,13913,289,volume_289_slice_98.h5
BraTS20_Validation_094,94,46,flair,11925,13622,2,56,2,10669,222,volume_222_slice_115.h5
BraTS20_Validation_094,94,45,flair,11698,13448,2,56,2,11554,240,volume_240_slice_93.h5
BraTS20_Validation_094,94,44,flair,11585,13368,2,56,2,11516,240,volume_240_slice_55.h5
BraTS20_Validation_094,94,43,flair,11413,13260,2,56,2,11331,237,volume_237_slice_60.h5
BraTS20_Validation_094,94,42,flair,11256,13099,2,56,2,11505,240,volume_240_slice_44.h5
BraTS20_Validation_094,94,41,flair,11123,12904,2,56,2,12088,249,volume_249_slice_65.h5
BraTS20_Validation_094,94,40,flair,10931,12556,2,56,2,10994,231,volume_231_slice_103.h5
BraTS20_Validation_094,94,39,flair,10681,12001,2,56,2,9277,195,volume_195_slice_49.h5
BraTS20_Validation_094,94,38,flair,10299,10887,2,56,2,9283,195,volume_195_slice_55.h5
BraTS20_Validation_094,94,37,flair,9837,9091,2,56,2,9799,206,volume_206_slice_61.h5
BraTS20_Validation_094,94,36,flair,9451,7655,2,56,2,11661,242,volume_242_slice_61.h5
BraTS20_Validation_094,94,35,flair,9144,6479,2,56,2,17285,357,volume_357_slice_73.h5
BraTS20_Validation_094,94,34,flair,8771,5514,2,56,2,17315,357,volume_357_slice_103.h5
BraTS20_Validation_094,94,33,flair,8380,4742,2,56,2,15089,311,volume_311_slice_120.h5
BraTS20_Validation_094,94,32,flair,7935,4033,2,56,2,11309,237,volume_237_slice_38.h5
BraTS20_Validation_095,95,49,flair,13963,14122,1,52,2,12910,270,volume_270_slice_59.h5
BraTS20_Validation_095,95,44,flair,13644,14062,1,52,2,7290,158,volume_158_slice_38.h5
BraTS20_Validation_095,95,45,flair,13690,14040,1,52,2,15641,322,volume_322_slice_65.h5
BraTS20_Validation_095,95,46,flair,13743,14026,1,52,2,10971,231,volume_231_slice_80.h5
BraTS20_Validation_095,95,43,flair,13543,14023,1,52,2,10983,231,volume_231_slice_92.h5
BraTS20_Validation_095,95,48,flair,13871,14014,1,52,2,9782,204,volume_204_slice_62.h5
BraTS20_Validation_095,95,47,flair,13795,14007,1,52,2,9778,204,volume_204_slice_58.h5
BraTS20_Validation_095,95,41,flair,13277,13979,1,52,2,11436,238,volume_238_slice_97.h5
BraTS20_Validation_095,95,40,flair,13146,13933,1,52,2,11687,243,volume_243_slice_58.h5
BraTS20_Validation_095,95,39,flair,12934,13766,1,52,2,12909,270,volume_270_slice_58.h5
BraTS20_Validation_095,95,38,flair,12772,13621,1,52,2,11679,243,volume_243_slice_50.h5
BraTS20_Validation_095,95,37,flair,12545,13350,1,52,2,13025,272,volume_272_slice_48.h5
BraTS20_Validation_095,95,36,flair,12263,12693,1,52,2,4769,104,volume_104_slice_68.h5
BraTS20_Validation_095,95,35,flair,11909,11227,1,52,2,2487,51,volume_51_slice_98.h5
BraTS20_Validation_095,95,34,flair,11554,10449,1,52,2,11639,242,volume_242_slice_39.h5
BraTS20_Validation_095,95,33,flair,11092,9792,1,52,2,13791,287,volume_287_slice_98.h5
BraTS20_Validation_095,95,32,flair,10590,8445,1,52,2,17135,354,volume_354_slice_76.h5
BraTS20_Validation_095,95,31,flair,10027,6859,1,52,2,12985,271,volume_271_slice_74.h5
BraTS20_Validation_095,95,30,flair,9519,5605,1,52,2,17603,364,volume_364_slice_34.h5
BraTS20_Validation_095,95,29,flair,9027,4908,1,52,2,15363,316,volume_316_slice_117.h5
BraTS20_Validation_095,95,28,flair,8654,4510,1,52,2,12143,252,volume_252_slice_45.h5
BraTS20_Validation_095,95,27,flair,8296,4316,1,52,2,15711,323,volume_323_slice_90.h5
BraTS20_Validation_095,95,26,flair,7981,4204,1,52,2,745,16,volume_16_slice_75.h5
BraTS20_Validation_095,95,25,flair,7649,4095,1,52,2,15257,314,volume_314_slice_93.h5
BraTS20_Validation_095,95,24,flair,7265,3992,1,52,2,13289,276,volume_276_slice_112.h5
BraTS20_Validation_095,95,23,flair,6919,3909,1,52,2,6322,139,volume_139_slice_89.h5
BraTS20_Validation_095,95,22,flair,6598,3824,1,52,2,10522,220,volume_220_slice_68.h5
BraTS20_Validation_095,95,21,flair,6267,3740,1,52,2,4397,96,volume_96_slice_73.h5
BraTS20_Validation_095,95,20,flair,5972,3635,1,52,2,13259,276,volume_276_slice_82.h5
BraTS20_Validation_095,95,19,flair,5768,3569,1,52,2,13290,276,volume_276_slice_113.h5
BraTS20_Validation_095,95,18,flair,5671,3494,1,52,2,17714,365,volume_365_slice_110.h5
BraTS20_Validation_095,95,17,flair,5591,3444,1,52,2,4608,100,volume_100_slice_96.h5
BraTS20_Validation_095,95,16,flair,5516,3364,1,52,2,4918,108,volume_108_slice_53.h5
BraTS20_Validation_095,95,15,flair,5426,3266,1,52,2,14123,292,volume_292_slice_70.h5
BraTS20_Validation_095,95,14,flair,5314,3102,1,52,2,11732,243,volume_243_slice_103.h5
BraTS20_Validation_095,95,13,flair,5242,3023,1,52,2,17379,358,volume_358_slice_102.h5
BraTS20_Validation_095,95,12,flair,5153,2926,1,52,2,16216,333,volume_333_slice_113.h5
BraTS20_Validation_095,95,11,flair,5073,2850,1,52,2,1856,37,volume_37_slice_96.h5
BraTS20_Validation_095,95,10,flair,4967,2742,1,52,2,421,9,volume_9_slice_96.h5
BraTS20_Validation_095,95,9,flair,4825,2607,1,52,2,790,16,volume_16_slice_120.h5
BraTS20_Validation_095,95,8,flair,4675,2495,1,52,2,16281,334,volume_334_slice_90.h5
BraTS20_Validation_095,95,7,flair,4450,2329,1,52,2,875,18,volume_18_slice_67.h5
BraTS20_Validation_095,95,6,flair,4261,2036,1,52,2,17791,368,volume_368_slice_67.h5
BraTS20_Validation_095,95,5,flair,4037,1713,1,52,2,3190,66,volume_66_slice_118.h5
BraTS20_Validation_095,95,4,flair,3643,1095,1,52,2,17659,364,volume_364_slice_90.h5
BraTS20_Validation_095,95,137,flair,2508,317,1,52,2,15572,321,volume_321_slice_108.h5
BraTS20_Validation_095,95,2,flair,2807,233,1,52,2,583,13,volume_13_slice_85.h5
BraTS20_Validation_095,95,138,flair,1879,99,1,52,2,1593,32,volume_32_slice_120.h5
BraTS20_Validation_095,95,1,flair,2173,46,1,52,2,864,18,volume_18_slice_56.h5
BraTS20_Validation_095,95,139,flair,1320,18,1,52,2,1607,32,volume_32_slice_134.h5
BraTS20_Validation_095,95,49,flair,13963,14122,2,52,2,11361,237,volume_237_slice_90.h5
BraTS20_Validation_095,95,44,flair,13644,14062,2,52,2,15387,317,volume_317_slice_84.h5
BraTS20_Validation_095,95,45,flair,13690,14040,2,52,2,11870,245,volume_245_slice_88.h5
BraTS20_Validation_095,95,46,flair,13743,14026,2,52,2,12955,270,volume_270_slice_104.h5
BraTS20_Validation_095,95,43,flair,13543,14023,2,52,2,11048,232,volume_232_slice_79.h5
BraTS20_Validation_095,95,48,flair,13871,14014,2,52,2,16570,343,volume_343_slice_54.h5
BraTS20_Validation_095,95,42,flair,13432,14007,2,52,2,11499,240,volume_240_slice_38.h5
BraTS20_Validation_095,95,47,flair,13795,14007,2,52,2,16108,331,volume_331_slice_57.h5
BraTS20_Validation_095,95,41,flair,13277,13979,2,52,2,4932,111,volume_111_slice_46.h5
BraTS20_Validation_095,95,40,flair,13146,13933,2,52,2,14513,299,volume_299_slice_116.h5
BraTS20_Validation_095,95,39,flair,12934,13766,2,52,2,11347,237,volume_237_slice_76.h5
BraTS20_Validation_095,95,38,flair,12772,13621,2,52,2,11503,240,volume_240_slice_42.h5
BraTS20_Validation_095,95,37,flair,12545,13350,2,52,2,13051,272,volume_272_slice_74.h5
BraTS20_Validation_095,95,36,flair,12263,12693,2,52,2,11531,240,volume_240_slice_70.h5
BraTS20_Validation_095,95,35,flair,11909,11227,2,52,2,11741,244,volume_244_slice_49.h5
BraTS20_Validation_095,95,34,flair,11554,10449,2,52,2,11578,241,volume_241_slice_82.h5
BraTS20_Validation_095,95,33,flair,11092,9792,2,52,2,9817,206,volume_206_slice_79.h5
BraTS20_Validation_095,95,32,flair,10590,8445,2,52,2,12911,270,volume_270_slice_60.h5
BraTS20_Validation_095,95,31,flair,10027,6859,2,52,2,11711,243,volume_243_slice_82.h5
BraTS20_Validation_095,95,30,flair,9519,5605,2,52,2,12899,270,volume_270_slice_48.h5
BraTS20_Validation_095,95,29,flair,9027,4908,2,52,2,11628,242,volume_242_slice_28.h5
BraTS20_Validation_095,95,28,flair,8654,4510,2,52,2,9413,197,volume_197_slice_114.h5
BraTS20_Validation_095,95,27,flair,8296,4316,2,52,2,14124,292,volume_292_slice_71.h5
BraTS20_Validation_095,95,26,flair,7981,4204,2,52,2,10647,222,volume_222_slice_93.h5
BraTS20_Validation_095,95,25,flair,7649,4095,2,52,2,1799,37,volume_37_slice_39.h5
BraTS20_Validation_095,95,24,flair,7265,3992,2,52,2,9119,191,volume_191_slice_99.h5
BraTS20_Validation_095,95,23,flair,6919,3909,2,52,2,11728,243,volume_243_slice_99.h5
BraTS20_Validation_095,95,22,flair,6598,3824,2,52,2,3192,66,volume_66_slice_120.h5
