slice_path,target,volume,slice,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,background_ratio,whole_tumor_pixels,donor_h5_path,mask_has_margin,loaded_mask_pixels,compatible_external_base_count,tumor_area_pixels,tumor_area_fraction,bbox_y_min,bbox_y_max,bbox_x_min,bbox_x_max,bbox_height,bbox_width,bbox_area,bbox_fill_fraction,centroid_y,centroid_x,centroid_y_normalized,centroid_x_normalized,centroid_laterality,connected_component_count,largest_component_pixels,largest_component_fraction
volume_361_slice_107.h5,1,361,107,0,1781,0,0.9690798611111112,1781,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_107.h5,True,1781,5137,1781,0.0309201388888888,116,165,143,200,50,58,2900,0.6141379310344828,138.1341942728804,172.8512071869736,0.5779673400538928,0.723226808313697,right,1,1781,1.0
volume_361_slice_108.h5,1,361,108,0,1764,0,0.969375,1764,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_108.h5,True,1764,5312,1764,0.030625,116,166,143,199,51,57,2907,0.6068111455108359,138.38662131519274,172.13095238095238,0.57902352014725,0.7202131898784618,right,1,1764,1.0
volume_361_slice_109.h5,1,361,109,0,1734,0,0.9698958333333332,1734,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_109.h5,True,1734,5423,1734,0.0301041666666666,116,167,143,198,52,56,2912,0.595467032967033,138.49538638985007,171.6724336793541,0.5794786041416321,0.7182947015872556,right,1,1734,1.0
volume_361_slice_110.h5,1,361,110,0,1684,0,0.9707638888888888,1684,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_110.h5,True,1684,5532,1684,0.0292361111111111,116,167,143,197,52,55,2860,0.5888111888111888,138.63895486935866,171.38657957244655,0.5800793090768145,0.7170986592989396,right,1,1684,1.0
volume_361_slice_111.h5,1,361,111,0,1628,0,0.9717361111111112,1628,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_111.h5,True,1628,5727,1628,0.0282638888888888,116,168,143,194,53,52,2756,0.590711175616836,138.90847665847667,170.7438574938575,0.5812070153074338,0.7144094455809937,right,1,1628,1.0
volume_361_slice_112.h5,1,361,112,0,1559,0,0.9729340277777778,1559,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_112.h5,True,1559,5805,1559,0.0270659722222222,116,168,143,193,53,51,2703,0.5767665556788754,138.8800513149455,170.62026940346377,0.5810880808156715,0.7138923406002669,right,1,1559,1.0
volume_361_slice_113.h5,1,361,113,0,1494,0,0.9740625,1494,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_113.h5,True,1494,5875,1494,0.0259375,117,168,143,192,52,50,2600,0.5746153846153846,138.859437751004,170.53815261044176,0.5810018315941591,0.7135487556922249,right,1,1494,1.0
volume_361_slice_114.h5,1,361,114,0,1399,0,0.9757118055555556,1399,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_114.h5,True,1399,6044,1399,0.0242881944444444,117,167,144,191,51,48,2448,0.5714869281045751,138.58112937812723,169.9685489635454,0.5798373614147583,0.711165476834918,right,1,1399,1.0
volume_361_slice_115.h5,1,361,115,0,1302,0,0.9773958333333334,1302,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_115.h5,True,1302,6139,1302,0.0226041666666666,117,165,144,190,49,47,2303,0.5653495440729484,137.98617511520737,170.00768049155147,0.5773480130343405,0.7113292070776213,right,1,1302,1.0
volume_361_slice_116.h5,1,361,116,0,1186,0,0.9794097222222222,1186,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_116.h5,True,1186,6266,1186,0.0205902777777777,117,163,145,189,47,45,2115,0.5607565011820331,137.5177065767285,170.09865092748734,0.5753878936264791,0.7117098365166834,right,1,1186,1.0
volume_361_slice_117.h5,1,361,117,0,1108,0,0.9807638888888888,1108,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_117.h5,True,1108,6390,1108,0.0192361111111111,118,163,146,188,46,43,1978,0.5601617795753286,137.44404332129963,169.6759927797834,0.5750796791686177,0.709941392384031,right,1,1108,1.0
volume_361_slice_118.h5,1,361,118,0,990,0,0.9828125,990,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_118.h5,True,990,6508,990,0.0171875,119,162,148,187,44,40,1760,0.5625,137.13636363636363,169.73434343434343,0.5737923164701407,0.71018553738219,right,1,990,1.0
volume_361_slice_119.h5,1,361,119,0,889,0,0.9845659722222222,889,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_119.h5,True,889,6587,889,0.0154340277777777,119,160,149,187,42,39,1638,0.5427350427350427,136.814398200225,169.98537682789652,0.5724451807540795,0.7112358863091904,right,1,889,1.0
volume_361_slice_120.h5,1,361,120,0,772,0,0.9865972222222222,772,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_120.h5,True,772,6739,772,0.0134027777777777,121,159,150,185,39,36,1404,0.5498575498575499,136.78886010362694,169.75259067357513,0.5723383267934182,0.7102618856634942,right,1,772,1.0
volume_361_slice_121.h5,1,361,121,6,640,0,0.9887847222222222,646,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_121.h5,True,646,6803,646,0.0112152777777777,121,158,152,185,38,34,1292,0.5,136.95046439628484,170.46130030959753,0.5730144953819449,0.7132271979481069,right,2,640,0.9907120743034056
volume_361_slice_122.h5,1,361,122,0,545,0,0.9905381944444444,545,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_122.h5,True,545,6924,545,0.0094618055555555,122,156,156,182,35,27,945,0.5767195767195767,136.52660550458717,170.42935779816514,0.5712410272158459,0.7130935472726575,right,1,545,1.0
volume_361_slice_123.h5,1,361,123,1,465,0,0.9919097222222222,466,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_123.h5,True,466,7029,466,0.0080902777777777,123,154,157,182,32,26,832,0.5600961538461539,135.69098712446353,170.25965665236052,0.5677447160019394,0.7123835006374917,right,1,466,1.0
volume_361_slice_124.h5,1,361,124,1,408,0,0.9928993055555556,409,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_124.h5,True,409,7115,409,0.0071006944444444,124,148,158,181,25,24,600,0.6816666666666666,134.8166259168704,169.9755501222494,0.5640863009074075,0.7111947703859807,right,1,409,1.0
volume_361_slice_125.h5,1,361,125,0,369,0,0.99359375,369,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_125.h5,True,369,7179,369,0.00640625,123,146,158,180,24,23,552,0.6684782608695652,134.11111111111111,169.56368563685638,0.5611343561134357,0.7094714880203196,right,1,369,1.0
volume_361_slice_126.h5,1,361,126,0,326,0,0.9943402777777778,326,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_126.h5,True,326,7257,326,0.0056597222222222,122,145,159,179,24,21,504,0.6468253968253969,133.20552147239263,168.84662576687117,0.5573452781271658,0.7064712375182894,right,1,326,1.0
volume_361_slice_127.h5,1,361,127,0,309,0,0.9946354166666668,309,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_361_slice_127.h5,True,309,7278,309,0.0053645833333333,122,145,160,178,24,19,456,0.6776315789473685,132.82847896440128,168.59546925566343,0.5557676944117208,0.7054203734546587,right,1,309,1.0
volume_363_slice_45.h5,1,363,45,111,23,247,0.9933854166666668,381,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_45.h5,True,381,3816,381,0.0066145833333333,147,168,87,116,22,30,660,0.5772727272727273,156.0971128608924,102.93700787401576,0.6531259952338594,0.430698777715547,left,2,380,0.9973753280839897
volume_363_slice_46.h5,1,363,46,122,75,376,0.9900520833333332,573,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_46.h5,True,573,3535,573,0.0099479166666666,144,170,85,117,27,33,891,0.6430976430976431,155.99825479930192,101.49912739965096,0.6527123631769954,0.4246825414211337,left,1,573,1.0
volume_363_slice_47.h5,1,363,47,138,94,494,0.9873958333333334,726,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_47.h5,True,726,3343,726,0.0126041666666666,143,172,84,118,30,35,1050,0.6914285714285714,156.3250688705234,101.38154269972452,0.6540797860691356,0.4241905552289728,left,1,726,1.0
volume_363_slice_48.h5,1,363,48,189,82,601,0.9848611111111112,872,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_48.h5,True,872,3245,872,0.0151388888888888,143,173,83,121,31,39,1209,0.7212572373862697,156.58142201834863,102.22821100917432,0.6551523933822119,0.4277331004567963,left,1,872,1.0
volume_363_slice_49.h5,1,363,49,201,70,714,0.9828993055555556,985,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_49.h5,True,985,3203,985,0.0171006944444444,142,173,82,146,32,65,2080,0.4735576923076923,156.84365482233505,103.2497461928934,0.6562496017670921,0.4320073062464158,left,3,979,0.9939086294416244
volume_363_slice_50.h5,1,363,50,270,69,765,0.9808333333333332,1104,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_50.h5,True,1104,3135,1104,0.0191666666666666,141,173,82,148,33,67,2211,0.4993215739484396,157.37228260869566,104.74728260869566,0.6584614335091868,0.4382731489903584,left,2,1070,0.9692028985507246
volume_363_slice_51.h5,1,363,51,335,100,797,0.9786111111111112,1232,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_51.h5,True,1232,3048,1232,0.0213888888888888,141,174,80,149,34,70,2380,0.5176470588235295,157.59415584415584,106.0073051948052,0.6593897734065097,0.4435452100201054,left,3,1158,0.939935064935065
volume_363_slice_52.h5,1,363,52,434,222,809,0.9745659722222222,1465,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_52.h5,True,1465,2976,1465,0.0254340277777777,140,178,80,150,39,71,2769,0.5290718671000361,158.34880546075087,109.15836177474402,0.662547303183058,0.4567295471746612,midline,2,1420,0.969283276450512
volume_363_slice_53.h5,1,363,53,487,299,913,0.9705034722222222,1699,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_53.h5,True,1699,2922,1699,0.0294965277777777,140,180,79,151,41,73,2993,0.5676578683595055,158.8510888758093,111.75868157739848,0.6646489074301645,0.4676095463489476,midline,1,1699,1.0
volume_363_slice_54.h5,1,363,54,528,342,985,0.9677951388888888,1855,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_54.h5,True,1855,2882,1855,0.0322048611111111,140,181,79,152,42,74,3108,0.5968468468468469,159.2188679245283,113.1277628032345,0.666187731901792,0.4733379196788054,midline,2,1851,0.997843665768194
volume_363_slice_55.h5,1,363,55,607,419,978,0.9652083333333332,2004,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_55.h5,True,2004,2856,2004,0.0347916666666666,140,182,79,152,43,74,3182,0.6297925832809553,159.31187624750498,114.61127744510978,0.6665768880648744,0.4795450939125932,midline,1,2004,1.0
volume_363_slice_56.h5,1,363,56,672,517,1074,0.9607118055555556,2263,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_56.h5,True,2263,2821,2263,0.0392881944444444,139,182,79,153,44,75,3300,0.6857575757575758,159.1237295625276,116.16968625718071,0.6657896634415381,0.4860656328752332,midline,1,2263,1.0
volume_363_slice_57.h5,1,363,57,726,542,1144,0.958125,2412,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_57.h5,True,2412,2826,2412,0.041875,137,182,79,154,46,76,3496,0.6899313501144165,158.88059701492537,117.3358208955224,0.6647723724473865,0.4909448573034409,midline,1,2412,1.0
volume_363_slice_58.h5,1,363,58,807,595,1136,0.9559375,2538,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_58.h5,True,2538,2823,2538,0.0440625,135,182,79,155,48,77,3696,0.6866883116883117,158.59022852639873,117.8270291568164,0.6635574415330491,0.4930001219950476,midline,1,2538,1.0
volume_363_slice_59.h5,1,363,59,803,612,1180,0.9549479166666668,2595,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_59.h5,True,2595,2824,2595,0.0450520833333333,134,182,79,156,49,78,3822,0.6789638932496075,158.42928709055877,117.92832369942197,0.6628840464040116,0.4934239485331463,midline,1,2595,1.0
volume_363_slice_60.h5,1,363,60,822,612,1200,0.9542708333333332,2634,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_60.h5,True,2634,2838,2634,0.0457291666666666,132,182,79,156,51,78,3978,0.6621417797888386,158.22285497342446,118.17160212604404,0.6620203136963366,0.4944418498997658,midline,1,2634,1.0
volume_363_slice_61.h5,1,363,61,830,629,1218,0.9535243055555556,2677,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_61.h5,True,2677,2841,2677,0.0464756944444444,131,183,79,156,53,78,4134,0.6475568456700532,158.10496824803886,118.4370564064251,0.6615270637993258,0.495552537265377,midline,2,2673,0.998505790063504
volume_363_slice_62.h5,1,363,62,837,637,1235,0.95296875,2709,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_62.h5,True,2709,2847,2709,0.04703125,131,183,78,157,53,80,4240,0.6389150943396227,157.9497969730528,118.55703211517164,0.6608778116027314,0.4960545276785424,midline,1,2709,1.0
volume_363_slice_63.h5,1,363,63,845,653,1238,0.9525,2736,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_63.h5,True,2736,2845,2736,0.0475,131,184,79,157,54,79,4266,0.6413502109704642,157.89656432748538,118.78874269005848,0.6606550808681396,0.4970240279918765,midline,1,2736,1.0
volume_363_slice_64.h5,1,363,64,872,672,1216,0.9520833333333332,2760,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_64.h5,True,2760,2818,2760,0.0479166666666666,130,184,79,158,55,80,4400,0.6272727272727273,157.96014492753622,118.7590579710145,0.6609211084834151,0.4968998241465042,midline,1,2760,1.0
volume_363_slice_65.h5,1,363,65,886,670,1206,0.952048611111111,2762,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_65.h5,True,2762,2811,2762,0.0479513888888888,129,184,79,158,56,80,4480,0.6165178571428571,158.00724112961623,118.927226647357,0.6611181637222436,0.4976034587755522,midline,1,2762,1.0
volume_363_slice_66.h5,1,363,66,901,693,1188,0.9517013888888888,2782,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_66.h5,True,2782,2810,2782,0.0482986111111111,129,184,80,157,56,78,4368,0.6369047619047619,157.88785046728972,119.23472322070452,0.6606186212020491,0.4988900553167553,midline,1,2782,1.0
volume_363_slice_67.h5,1,363,67,922,664,1182,0.9519444444444444,2768,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_67.h5,True,2768,2819,2768,0.0480555555555555,129,184,82,157,56,76,4256,0.650375939849624,157.87030346820808,120.02565028901734,0.6605452027958497,0.5021993735942147,midline,1,2768,1.0
volume_363_slice_68.h5,1,363,68,912,642,1202,0.9521527777777776,2756,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_68.h5,True,2756,2806,2756,0.0478472222222222,129,184,84,157,56,74,4144,0.665057915057915,157.94303338171264,120.20754716981132,0.6608495120573751,0.5029604484092524,midline,1,2756,1.0
volume_363_slice_69.h5,1,363,69,896,600,1214,0.9529513888888888,2710,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_69.h5,True,2710,2823,2710,0.0470486111111111,129,184,85,156,56,72,4032,0.6721230158730159,157.88560885608857,120.30110701107012,0.6606092420756844,0.5033519121802097,midline,1,2710,1.0
volume_363_slice_70.h5,1,363,70,874,578,1194,0.9540625,2646,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_70.h5,True,2646,2877,2646,0.0459375,128,183,85,156,56,72,4032,0.65625,157.42592592592592,120.45767195767196,0.658685882535255,0.5040069956387948,midline,1,2646,1.0
volume_363_slice_71.h5,1,363,71,884,578,1121,0.95515625,2583,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_71.h5,True,2583,2958,2583,0.04484375,126,183,85,168,58,84,4872,0.5301724137931034,156.77622919086335,120.89353464963222,0.6559674861542399,0.505830688910595,midline,3,2575,0.9969028261711188
volume_363_slice_72.h5,1,363,72,852,573,1090,0.9563368055555556,2515,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_72.h5,True,2515,3020,2515,0.0436631944444444,125,182,86,170,58,85,4930,0.5101419878296146,156.06441351888668,121.41471172962228,0.6529891779032916,0.5080113461490472,midline,3,2491,0.9904572564612326
volume_363_slice_73.h5,1,363,73,850,589,1025,0.9572222222222222,2464,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_73.h5,True,2464,3099,2464,0.0427777777777777,125,181,87,170,57,84,4788,0.5146198830409356,155.22646103896105,121.74310064935064,0.649483100581427,0.5093853583654839,midline,2,2454,0.9959415584415584
volume_363_slice_74.h5,1,363,74,826,627,1013,0.9571875,2466,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_74.h5,True,2466,3158,2466,0.0428125,125,180,87,170,56,84,4704,0.5242346938775511,154.33414436334144,121.5669099756691,0.6457495580056127,0.508648158894013,midline,2,2452,0.994322789943228
volume_363_slice_75.h5,1,363,75,784,640,1036,0.9572916666666668,2460,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_75.h5,True,2460,3208,2460,0.0427083333333333,125,179,87,170,55,84,4620,0.5324675324675324,153.51341463414633,121.3390243902439,0.6423155424022859,0.5076946627206858,midline,2,2444,0.9934959349593496
volume_363_slice_76.h5,1,363,76,730,638,1076,0.9575694444444444,2444,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_76.h5,True,2444,3262,2444,0.0424305555555555,125,178,88,170,54,83,4482,0.5452922802320392,152.89361702127658,121.67430441898529,0.639722246950948,0.509097508029227,midline,2,2429,0.9938625204582652
volume_363_slice_77.h5,1,363,77,628,671,1150,0.9574826388888888,2449,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_77.h5,True,2449,3317,2449,0.0425173611111111,125,175,89,170,51,82,4182,0.5856049736967958,152.43242139648837,122.25234789710086,0.6377925581443028,0.5115160999878697,midline,3,2420,0.9881584320130664
volume_363_slice_78.h5,1,363,78,513,794,1203,0.9564236111111112,2510,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_78.h5,True,2510,3326,2510,0.0435763888888888,125,176,90,170,52,81,4212,0.5959164292497626,152.35776892430275,122.99163346613544,0.6374802047041958,0.5146093450465918,midline,2,2488,0.9912350597609562
volume_363_slice_79.h5,1,363,79,410,950,1247,0.9547395833333332,2607,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_79.h5,True,2607,3305,2607,0.0452604166666666,125,179,91,170,55,80,4400,0.5925,152.48945147679325,123.68469505178366,0.6380311777271684,0.5175091843170865,midline,1,2607,1.0
volume_363_slice_80.h5,1,363,80,387,1076,1221,0.9534027777777778,2684,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_80.h5,True,2684,3264,2684,0.0465972222222222,125,179,91,169,55,79,4345,0.6177215189873417,152.85022354694485,124.25186289120715,0.6395406842968404,0.519882271511327,midline,1,2684,1.0
volume_363_slice_81.h5,1,363,81,384,1226,1157,0.9519618055555557,2767,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_81.h5,True,2767,3247,2767,0.0480381944444444,126,180,92,168,55,77,4235,0.6533648170011807,153.03469461510662,125.02674376581136,0.6403125297703206,0.5231244509029763,midline,1,2767,1.0
volume_363_slice_82.h5,1,363,82,344,1350,1106,0.9513888888888888,2800,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_82.h5,True,2800,3231,2800,0.0486111111111111,126,180,93,166,55,74,4070,0.687960687960688,153.34321428571428,125.95785714285714,0.6416034070531978,0.5270203227734608,midline,1,2800,1.0
volume_363_slice_83.h5,1,363,83,131,1442,1217,0.9515625,2790,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_83.h5,True,2790,3235,2790,0.0484375,127,180,93,166,54,74,3996,0.6981981981981982,153.39964157706092,126.66272401433692,0.641839504506531,0.5299695565453427,midline,1,2790,1.0
volume_363_slice_84.h5,1,363,84,30,1529,1222,0.95171875,2781,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_84.h5,True,2781,3239,2781,0.04828125,127,180,93,166,54,74,3996,0.6959459459459459,153.42071197411002,127.14670981661271,0.6419276651636403,0.5319946017431495,midline,1,2781,1.0
volume_363_slice_85.h5,1,363,85,10,1618,1122,0.9522569444444444,2750,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_85.h5,True,2750,3265,2750,0.0477430555555555,128,180,89,166,53,78,4134,0.6652152878567973,153.3589090909091,127.50290909090909,0.6416690756941803,0.5334849752757702,midline,2,2745,0.9981818181818182
volume_363_slice_86.h5,1,363,86,6,1739,973,0.9528125,2718,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_86.h5,True,2718,3280,2718,0.0471875,128,180,87,166,53,80,4240,0.6410377358490567,153.23583517292127,127.66887417218544,0.641154122062432,0.53417938984178,midline,2,2715,0.998896247240618
volume_363_slice_87.h5,1,363,87,0,1859,747,0.9547569444444444,2606,/Users/bhanugarg/archive/BraTS2020_H5_Rebuilt/volume_363_slice_87.h5,True,2606,3312,2606,0.0452430555555555,128,180,88,166,53,79,4187,0.6224026749462622,152.68956254796623,128.76170376055256,0.6388684625437918,0.5387518985797178,midline,1,2606,1.0
