h5_relative_path,volume,slice_index,label0_pxl_cnt,label1_pxl_cnt,label2_pxl_cnt,whole_tumor_pixels,has_tumor,eligible_br_lora_slice,image_channel,image_channel_index,label_rule,image_role,source_cohort,downstream_split,common_real_training,is_synthetic_library_donor
volume_256_slice_136.h5,256,136,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_137.h5,256,137,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_138.h5,256,138,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_139.h5,256,139,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_140.h5,256,140,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_141.h5,256,141,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_142.h5,256,142,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_143.h5,256,143,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_144.h5,256,144,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_145.h5,256,145,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_146.h5,256,146,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_147.h5,256,147,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_148.h5,256,148,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_149.h5,256,149,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_150.h5,256,150,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_151.h5,256,151,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_152.h5,256,152,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_153.h5,256,153,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_256_slice_154.h5,256,154,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_0.h5,257,0,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_1.h5,257,1,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_2.h5,257,2,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_3.h5,257,3,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_4.h5,257,4,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_5.h5,257,5,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_6.h5,257,6,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_7.h5,257,7,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_8.h5,257,8,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_9.h5,257,9,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_10.h5,257,10,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_11.h5,257,11,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_12.h5,257,12,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_13.h5,257,13,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_14.h5,257,14,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_15.h5,257,15,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_16.h5,257,16,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_17.h5,257,17,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_18.h5,257,18,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_19.h5,257,19,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_20.h5,257,20,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_21.h5,257,21,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_22.h5,257,22,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_23.h5,257,23,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_24.h5,257,24,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_25.h5,257,25,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_26.h5,257,26,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_27.h5,257,27,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_28.h5,257,28,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_29.h5,257,29,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_30.h5,257,30,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_31.h5,257,31,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_32.h5,257,32,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_33.h5,257,33,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_34.h5,257,34,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_35.h5,257,35,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_36.h5,257,36,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_37.h5,257,37,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_38.h5,257,38,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_39.h5,257,39,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_40.h5,257,40,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_41.h5,257,41,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_42.h5,257,42,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_43.h5,257,43,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_44.h5,257,44,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_45.h5,257,45,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_46.h5,257,46,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_47.h5,257,47,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_48.h5,257,48,0,3,0,3,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_49.h5,257,49,0,16,0,16,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_50.h5,257,50,0,29,0,29,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_51.h5,257,51,0,75,0,75,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_52.h5,257,52,0,143,0,143,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_53.h5,257,53,0,227,0,227,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_54.h5,257,54,0,296,0,296,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_77.h5,257,77,44,1632,479,2155,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_78.h5,257,78,43,1653,490,2186,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_79.h5,257,79,52,1661,493,2206,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_81.h5,257,81,65,1703,497,2265,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_83.h5,257,83,70,1748,477,2295,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_84.h5,257,84,56,1767,469,2292,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_86.h5,257,86,93,1756,405,2254,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_87.h5,257,87,84,1704,426,2214,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_89.h5,257,89,37,1679,434,2150,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_91.h5,257,91,37,1596,384,2017,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_92.h5,257,92,34,1580,360,1974,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_93.h5,257,93,36,1544,324,1904,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_94.h5,257,94,34,1494,307,1835,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_95.h5,257,95,39,1442,267,1748,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_96.h5,257,96,47,1378,244,1669,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_97.h5,257,97,53,1317,199,1569,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_98.h5,257,98,92,1268,131,1491,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_99.h5,257,99,99,1313,24,1436,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_100.h5,257,100,0,1368,0,1368,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_102.h5,257,102,0,1221,0,1221,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_103.h5,257,103,0,1110,0,1110,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_105.h5,257,105,0,856,0,856,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_107.h5,257,107,0,655,0,655,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_108.h5,257,108,0,534,0,534,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_110.h5,257,110,0,301,0,301,True,True,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_111.h5,257,111,0,214,0,214,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_112.h5,257,112,0,142,0,142,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_113.h5,257,113,0,65,0,65,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_114.h5,257,114,0,36,0,36,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_115.h5,257,115,0,29,0,29,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_116.h5,257,116,0,13,0,13,True,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_117.h5,257,117,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_118.h5,257,118,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_119.h5,257,119,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_120.h5,257,120,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_121.h5,257,121,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_122.h5,257,122,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_123.h5,257,123,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_124.h5,257,124,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_125.h5,257,125,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_126.h5,257,126,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_127.h5,257,127,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_128.h5,257,128,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_129.h5,257,129,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_130.h5,257,130,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_131.h5,257,131,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_132.h5,257,132,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_133.h5,257,133,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_134.h5,257,134,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_135.h5,257,135,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_136.h5,257,136,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_137.h5,257,137,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_138.h5,257,138,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_139.h5,257,139,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_140.h5,257,140,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_141.h5,257,141,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_142.h5,257,142,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_143.h5,257,143,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_144.h5,257,144,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_145.h5,257,145,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_146.h5,257,146,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_147.h5,257,147,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_148.h5,257,148,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_149.h5,257,149,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_150.h5,257,150,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_151.h5,257,151,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_152.h5,257,152,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_153.h5,257,153,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_257_slice_154.h5,257,154,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_0.h5,258,0,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_1.h5,258,1,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_2.h5,258,2,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_3.h5,258,3,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_4.h5,258,4,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_5.h5,258,5,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_6.h5,258,6,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_7.h5,258,7,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_8.h5,258,8,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
volume_258_slice_9.h5,258,9,0,0,0,0,False,False,FLAIR,0,max(mask_channels) > 0,real,BraTS2020_training,train,True,False
